"TIME","GEO","INDIC_NRG","UNIT","Value","Flag and Footnotes"
"2006","Romania","Primary energy consumption","Million TOE (tonnes of oil equivalent)","38.3",""
"2006","Romania","Primary energy consumption","Percentage",":",""
"2006","Romania","Primary energy consumption","Index, 2005=100","104.2",""
"2006","Romania","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","24.9",""
"2006","Romania","Final Energy Consumption","Percentage",":",""
"2006","Romania","Final Energy Consumption","Index, 2005=100","100.7",""
"2006","Slovenia","Primary energy consumption","Million TOE (tonnes of oil equivalent)","7.0",""
"2006","Slovenia","Primary energy consumption","Percentage",":",""
"2006","Slovenia","Primary energy consumption","Index, 2005=100","99.9",""
"2006","Slovenia","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","4.9",""
"2006","Slovenia","Final Energy Consumption","Percentage",":",""
"2006","Slovenia","Final Energy Consumption","Index, 2005=100","101.0",""
"2006","Slovakia","Primary energy consumption","Million TOE (tonnes of oil equivalent)","17.6",""
"2006","Slovakia","Primary energy consumption","Percentage",":",""
"2006","Slovakia","Primary energy consumption","Index, 2005=100","99.0",""
"2006","Slovakia","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","11.4",""
"2006","Slovakia","Final Energy Consumption","Percentage",":",""
"2006","Slovakia","Final Energy Consumption","Index, 2005=100","98.4",""
"2006","Finland","Primary energy consumption","Million TOE (tonnes of oil equivalent)","36.4",""
"2006","Finland","Primary energy consumption","Percentage",":",""
"2006","Finland","Primary energy consumption","Index, 2005=100","109.0",""
"2006","Finland","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","26.5",""
"2006","Finland","Final Energy Consumption","Percentage",":",""
"2006","Finland","Final Energy Consumption","Index, 2005=100","105.1",""
"2006","Sweden","Primary energy consumption","Million TOE (tonnes of oil equivalent)","47.2",""
"2006","Sweden","Primary energy consumption","Percentage",":",""
"2006","Sweden","Primary energy consumption","Index, 2005=100","96.9",""
"2006","Sweden","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","33.2",""
"2006","Sweden","Final Energy Consumption","Percentage",":",""
"2006","Sweden","Final Energy Consumption","Index, 2005=100","98.7",""
"2006","United Kingdom","Primary energy consumption","Million TOE (tonnes of oil equivalent)","219.7",""
"2006","United Kingdom","Primary energy consumption","Percentage",":",""
"2006","United Kingdom","Primary energy consumption","Index, 2005=100","98.6",""
"2006","United Kingdom","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","150.6",""
"2006","United Kingdom","Final Energy Consumption","Percentage",":",""
"2006","United Kingdom","Final Energy Consumption","Index, 2005=100","98.6",""
"2006","Iceland","Primary energy consumption","Million TOE (tonnes of oil equivalent)","4.0",""
"2006","Iceland","Primary energy consumption","Percentage",":",""
"2006","Iceland","Primary energy consumption","Index, 2005=100","124.7",""
"2006","Iceland","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","2.2",""
"2006","Iceland","Final Energy Consumption","Percentage",":",""
"2006","Iceland","Final Energy Consumption","Index, 2005=100","108.5",""
"2006","Norway","Primary energy consumption","Million TOE (tonnes of oil equivalent)","25.2",""
"2006","Norway","Primary energy consumption","Percentage",":",""
"2006","Norway","Primary energy consumption","Index, 2005=100","101.4",""
"2006","Norway","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","18.5",""
"2006","Norway","Final Energy Consumption","Percentage",":",""
"2006","Norway","Final Energy Consumption","Index, 2005=100","99.8",""
"2006","Montenegro","Primary energy consumption","Million TOE (tonnes of oil equivalent)","1.1",""
"2006","Montenegro","Primary energy consumption","Percentage",":",""
"2006","Montenegro","Primary energy consumption","Index, 2005=100","107.1",""
"2006","Montenegro","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","0.9",""
"2006","Montenegro","Final Energy Consumption","Percentage",":",""
"2006","Montenegro","Final Energy Consumption","Index, 2005=100","106.4",""
"2006","Former Yugoslav Republic of Macedonia, the","Primary energy consumption","Million TOE (tonnes of oil equivalent)","2.8",""
"2006","Former Yugoslav Republic of Macedonia, the","Primary energy consumption","Percentage",":",""
"2006","Former Yugoslav Republic of Macedonia, the","Primary energy consumption","Index, 2005=100","104.3",""
"2006","Former Yugoslav Republic of Macedonia, the","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","1.7",""
"2006","Former Yugoslav Republic of Macedonia, the","Final Energy Consumption","Percentage",":",""
"2006","Former Yugoslav Republic of Macedonia, the","Final Energy Consumption","Index, 2005=100","102.0",""
"2006","Albania","Primary energy consumption","Million TOE (tonnes of oil equivalent)","2.0",""
"2006","Albania","Primary energy consumption","Percentage",":",""
"2006","Albania","Primary energy consumption","Index, 2005=100","95.1",""
"2006","Albania","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","1.7",""
"2006","Albania","Final Energy Consumption","Percentage",":",""
"2006","Albania","Final Energy Consumption","Index, 2005=100","91.1",""
"2006","Serbia","Primary energy consumption","Million TOE (tonnes of oil equivalent)","16.2",""
"2006","Serbia","Primary energy consumption","Percentage",":",""
"2006","Serbia","Primary energy consumption","Index, 2005=100","105.7",""
"2006","Serbia","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","9.7",""
"2006","Serbia","Final Energy Consumption","Percentage",":",""
"2006","Serbia","Final Energy Consumption","Index, 2005=100","101.4",""
"2006","Turkey","Primary energy consumption","Million TOE (tonnes of oil equivalent)","88.5",""
"2006","Turkey","Primary energy consumption","Percentage",":",""
"2006","Turkey","Primary energy consumption","Index, 2005=100","109.1",""
"2006","Turkey","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","69.1",""
"2006","Turkey","Final Energy Consumption","Percentage",":",""
"2006","Turkey","Final Energy Consumption","Index, 2005=100","108.9",""
"2006","Kosovo (under United Nations Security Council Resolution 1244/99)","Primary energy consumption","Million TOE (tonnes of oil equivalent)","2.0",""
"2006","Kosovo (under United Nations Security Council Resolution 1244/99)","Primary energy consumption","Percentage",":",""
"2006","Kosovo (under United Nations Security Council Resolution 1244/99)","Primary energy consumption","Index, 2005=100","101.1",""
"2006","Kosovo (under United Nations Security Council Resolution 1244/99)","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","1.0",""
"2006","Kosovo (under United Nations Security Council Resolution 1244/99)","Final Energy Consumption","Percentage",":",""
"2006","Kosovo (under United Nations Security Council Resolution 1244/99)","Final Energy Consumption","Index, 2005=100","103.3",""
"2006","Moldova","Primary energy consumption","Million TOE (tonnes of oil equivalent)","3.5",""
"2006","Moldova","Primary energy consumption","Percentage",":",""
"2006","Moldova","Primary energy consumption","Index, 2005=100","98.0",""
"2006","Moldova","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","2.3",""
"2006","Moldova","Final Energy Consumption","Percentage",":",""
"2006","Moldova","Final Energy Consumption","Index, 2005=100","97.0",""
"2006","Ukraine","Primary energy consumption","Million TOE (tonnes of oil equivalent)","129.6",""
"2006","Ukraine","Primary energy consumption","Percentage",":",""
"2006","Ukraine","Primary energy consumption","Index, 2005=100","96.7",""
"2006","Ukraine","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","81.5",""
"2006","Ukraine","Final Energy Consumption","Percentage",":",""
"2006","Ukraine","Final Energy Consumption","Index, 2005=100","100.8",""
"2007","European Union (28 countries)","Primary energy consumption","Million TOE (tonnes of oil equivalent)","1,693.6",""
"2007","European Union (28 countries)","Primary energy consumption","Percentage","2.1",""
"2007","European Union (28 countries)","Primary energy consumption","Index, 2005=100","98.9",""
"2007","European Union (28 countries)","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","1,172.9",""
"2007","European Union (28 countries)","Final Energy Consumption","Percentage","3.0",""
"2007","European Union (28 countries)","Final Energy Consumption","Index, 2005=100","98.4",""
"2007","Euro area (19 countries)","Primary energy consumption","Million TOE (tonnes of oil equivalent)","1,186.5",""
"2007","Euro area (19 countries)","Primary energy consumption","Percentage",":",""
"2007","Euro area (19 countries)","Primary energy consumption","Index, 2005=100","98.7",""
"2007","Euro area (19 countries)","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","829.1",""
"2007","Euro area (19 countries)","Final Energy Consumption","Percentage",":",""
"2007","Euro area (19 countries)","Final Energy Consumption","Index, 2005=100","98.2",""
"2007","Belgium","Primary energy consumption","Million TOE (tonnes of oil equivalent)","49.7",""
"2007","Belgium","Primary energy consumption","Percentage",":",""
"2007","Belgium","Primary energy consumption","Index, 2005=100","96.7",""
"2007","Belgium","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","35.1",""
"2007","Belgium","Final Energy Consumption","Percentage",":",""
"2007","Belgium","Final Energy Consumption","Index, 2005=100","95.9",""
"2007","Bulgaria","Primary energy consumption","Million TOE (tonnes of oil equivalent)","19.2",""
"2007","Bulgaria","Primary energy consumption","Percentage",":",""
"2007","Bulgaria","Primary energy consumption","Index, 2005=100","101.7",""
"2007","Bulgaria","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","10.3",""
"2007","Bulgaria","Final Energy Consumption","Percentage",":",""
"2007","Bulgaria","Final Energy Consumption","Index, 2005=100","101.5",""
"2007","Czech Republic","Primary energy consumption","Million TOE (tonnes of oil equivalent)","43.6",""
"2007","Czech Republic","Primary energy consumption","Percentage",":",""
"2007","Czech Republic","Primary energy consumption","Index, 2005=100","103.4",""
"2007","Czech Republic","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","26.0",""
"2007","Czech Republic","Final Energy Consumption","Percentage",":",""
"2007","Czech Republic","Final Energy Consumption","Index, 2005=100","99.7",""
"2007","Denmark","Primary energy consumption","Million TOE (tonnes of oil equivalent)","20.2",""
"2007","Denmark","Primary energy consumption","Percentage",":",""
"2007","Denmark","Primary energy consumption","Index, 2005=100","104.9",""
"2007","Denmark","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","15.7",""
"2007","Denmark","Final Energy Consumption","Percentage",":",""
"2007","Denmark","Final Energy Consumption","Index, 2005=100","101.4",""
"2007","Germany (until 1990 former territory of the FRG)","Primary energy consumption","Million TOE (tonnes of oil equivalent)","310.4",""
"2007","Germany (until 1990 former territory of the FRG)","Primary energy consumption","Percentage",":",""
"2007","Germany (until 1990 former territory of the FRG)","Primary energy consumption","Index, 2005=100","97.8",""
"2007","Germany (until 1990 former territory of the FRG)","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","210.2",""
"2007","Germany (until 1990 former territory of the FRG)","Final Energy Consumption","Percentage",":",""
"2007","Germany (until 1990 former territory of the FRG)","Final Energy Consumption","Index, 2005=100","96.2",""
"2007","Estonia","Primary energy consumption","Million TOE (tonnes of oil equivalent)","5.9",""
"2007","Estonia","Primary energy consumption","Percentage",":",""
"2007","Estonia","Primary energy consumption","Index, 2005=100","110.1",""
"2007","Estonia","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","3.1",""
"2007","Estonia","Final Energy Consumption","Percentage",":",""
"2007","Estonia","Final Energy Consumption","Index, 2005=100","107.8",""
"2007","Ireland","Primary energy consumption","Million TOE (tonnes of oil equivalent)","15.8",""
"2007","Ireland","Primary energy consumption","Percentage",":",""
"2007","Ireland","Primary energy consumption","Index, 2005=100","107.2",""
"2007","Ireland","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","13.3",""
"2007","Ireland","Final Energy Consumption","Percentage",":",""
"2007","Ireland","Final Energy Consumption","Index, 2005=100","105.5",""
"2007","Greece","Primary energy consumption","Million TOE (tonnes of oil equivalent)","30.7",""
"2007","Greece","Primary energy consumption","Percentage",":",""
"2007","Greece","Primary energy consumption","Index, 2005=100","100.1",""
"2007","Greece","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","22.1",""
"2007","Greece","Final Energy Consumption","Percentage",":",""
