"TIME","GEO","UNIT","AIRPOL","AIREMSECT","Value","Flag and Footnotes"
"2011","Austria","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items and LULUCF","82,582.58",""
"2011","Poland","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items","370,112.09",""
"2011","Poland","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding LULUCF and memo items CRF_1D1B, CRF_1D2, and CRF_1D3 (including international aviation)","406,591.5",""
"2011","Poland","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items and LULUCF","405,151.11",""
"2011","Portugal","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items","55,255.25",""
"2011","Portugal","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding LULUCF and memo items CRF_1D1B, CRF_1D2, and CRF_1D3 (including international aviation)","71,674.58",""
"2011","Portugal","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items and LULUCF","68,944.15",""
"2011","Romania","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items","98,032.77",""
"2011","Romania","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding LULUCF and memo items CRF_1D1B, CRF_1D2, and CRF_1D3 (including international aviation)","123,007.66",""
"2011","Romania","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items and LULUCF","122,565.56",""
"2011","Slovenia","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items","14,689.07",""
"2011","Slovenia","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding LULUCF and memo items CRF_1D1B, CRF_1D2, and CRF_1D3 (including international aviation)","19,569.55",""
"2011","Slovenia","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items and LULUCF","19,499.83",""
"2011","Slovakia","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items","40,377.38",""
"2011","Slovakia","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding LULUCF and memo items CRF_1D1B, CRF_1D2, and CRF_1D3 (including international aviation)","46,276",""
"2011","Slovakia","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items and LULUCF","46,170.24",""
"2011","Finland","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items","41,848.37",""
"2011","Finland","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding LULUCF and memo items CRF_1D1B, CRF_1D2, and CRF_1D3 (including international aviation)","70,026.66",""
"2011","Finland","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items and LULUCF","68,044.68",""
"2011","Sweden","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items","21,940.27",""
"2011","Sweden","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding LULUCF and memo items CRF_1D1B, CRF_1D2, and CRF_1D3 (including international aviation)","63,094.51",""
"2011","Sweden","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items and LULUCF","60,794.15",""
"2011","United Kingdom","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items","564,665.45",""
"2011","United Kingdom","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding LULUCF and memo items CRF_1D1B, CRF_1D2, and CRF_1D3 (including international aviation)","602,817.96",""
"2011","United Kingdom","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items and LULUCF","569,501.3",""
"2011","Iceland","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items","16,435.08",""
"2011","Iceland","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding LULUCF and memo items CRF_1D1B, CRF_1D2, and CRF_1D3 (including international aviation)","5,008.35",""
"2011","Iceland","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items and LULUCF","4,587.43",""
"2012","European Union (28 countries)","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items","4,250,374.61",""
"2012","European Union (28 countries)","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding LULUCF and memo items CRF_1D1B, CRF_1D2, and CRF_1D3 (including international aviation)","4,697,063.69",""
"2012","European Union (28 countries)","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items and LULUCF","4,562,703.69",""
"2012","European Union (15 countries)","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items","3,434,952.51",""
"2012","European Union (15 countries)","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding LULUCF and memo items CRF_1D1B, CRF_1D2, and CRF_1D3 (including international aviation)","3,767,457.42",""
"2012","European Union (15 countries)","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items and LULUCF","3,639,160.13",""
"2012","Belgium","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items","115,378.74",""
"2012","Belgium","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding LULUCF and memo items CRF_1D1B, CRF_1D2, and CRF_1D3 (including international aviation)","123,309.7",""
"2012","Belgium","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items and LULUCF","119,220.12",""
"2012","Bulgaria","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items","52,036.14",""
"2012","Bulgaria","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding LULUCF and memo items CRF_1D1B, CRF_1D2, and CRF_1D3 (including international aviation)","61,629.86",""
"2012","Bulgaria","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items and LULUCF","61,136.85",""
"2012","Czech Republic","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items","123,560.41",""
"2012","Czech Republic","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding LULUCF and memo items CRF_1D1B, CRF_1D2, and CRF_1D3 (including international aviation)","131,489.81",""
"2012","Czech Republic","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items and LULUCF","130,597.99",""
"2012","Denmark","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items","54,869.74",""
"2012","Denmark","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding LULUCF and memo items CRF_1D1B, CRF_1D2, and CRF_1D3 (including international aviation)","55,120.72",""
"2012","Denmark","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items and LULUCF","52,598.91",""
"2012","Germany (until 1990 former territory of the FRG)","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items","912,347.09",""
"2012","Germany (until 1990 former territory of the FRG)","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding LULUCF and memo items CRF_1D1B, CRF_1D2, and CRF_1D3 (including international aviation)","953,301.63",""
"2012","Germany (until 1990 former territory of the FRG)","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items and LULUCF","928,092.54",""
"2012","Estonia","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items","17,944.74",""
"2012","Estonia","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding LULUCF and memo items CRF_1D1B, CRF_1D2, and CRF_1D3 (including international aviation)","19,523.47",""
"2012","Estonia","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items and LULUCF","19,408.14",""
"2012","Ireland","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items","65,143.67",""
"2012","Ireland","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding LULUCF and memo items CRF_1D1B, CRF_1D2, and CRF_1D3 (including international aviation)","61,294.72",""
"2012","Ireland","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items and LULUCF","59,535.75",""
"2012","Greece","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items","109,804.56",""
"2012","Greece","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding LULUCF and memo items CRF_1D1B, CRF_1D2, and CRF_1D3 (including international aviation)","115,117.5",""
"2012","Greece","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items and LULUCF","112,579.39",""
"2012","Spain","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items","314,961.29",""
"2012","Spain","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding LULUCF and memo items CRF_1D1B, CRF_1D2, and CRF_1D3 (including international aviation)","362,356.37",""
"2012","Spain","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items and LULUCF","348,721.77",""
"2012","France","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items","440,634.59",""
"2012","France","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding LULUCF and memo items CRF_1D1B, CRF_1D2, and CRF_1D3 (including international aviation)","505,827.76",""
"2012","France","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items and LULUCF","489,501.78",""
"2012","Croatia","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items","20,468.71",""
"2012","Croatia","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding LULUCF and memo items CRF_1D1B, CRF_1D2, and CRF_1D3 (including international aviation)","25,768.11",""
"2012","Croatia","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items and LULUCF","25,505.09",""
"2012","Italy","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items","448,114.69",""
"2012","Italy","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding LULUCF and memo items CRF_1D1B, CRF_1D2, and CRF_1D3 (including international aviation)","478,299.79",""
"2012","Italy","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items and LULUCF","468,913.36",""
"2012","Cyprus","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items","8,491.42",""
"2012","Cyprus","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding LULUCF and memo items CRF_1D1B, CRF_1D2, and CRF_1D3 (including international aviation)","9,945.47",""
"2012","Cyprus","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items and LULUCF","9,135.28",""
"2012","Latvia","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items","10,549.81",""
"2012","Latvia","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding LULUCF and memo items CRF_1D1B, CRF_1D2, and CRF_1D3 (including international aviation)","11,333.72",""
"2012","Latvia","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items and LULUCF","10,966.65",""
"2012","Lithuania","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items","12,322.09",""
"2012","Lithuania","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding LULUCF and memo items CRF_1D1B, CRF_1D2, and CRF_1D3 (including international aviation)","21,433.66",""
"2012","Lithuania","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items and LULUCF","21,241.78",""
"2012","Luxembourg","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items","11,301.4",""
"2012","Luxembourg","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding LULUCF and memo items CRF_1D1B, CRF_1D2, and CRF_1D3 (including international aviation)","12,894.49",""
"2012","Luxembourg","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items and LULUCF","11,744.65",""
"2012","Hungary","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items","55,681.36",""
"2012","Hungary","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding LULUCF and memo items CRF_1D1B, CRF_1D2, and CRF_1D3 (including international aviation)","60,492.15",""
"2012","Hungary","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items and LULUCF","59,986.38",""
"2012","Malta","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items","3,168.43",""
"2012","Malta","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding LULUCF and memo items CRF_1D1B, CRF_1D2, and CRF_1D3 (including international aviation)","3,487.92",""
"2012","Malta","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items and LULUCF","3,171.44",""
"2012","Netherlands","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items","202,443.58",""
"2012","Netherlands","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding LULUCF and memo items CRF_1D1B, CRF_1D2, and CRF_1D3 (including international aviation)","206,566.36",""
"2012","Netherlands","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items and LULUCF","196,267.99",""
"2012","Austria","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items","73,776.93",""
"2012","Austria","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding LULUCF and memo items CRF_1D1B, CRF_1D2, and CRF_1D3 (including international aviation)","81,887.54",""
"2012","Austria","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items and LULUCF","79,792.99",""
"2012","Poland","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items","364,306.67",""
"2012","Poland","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding LULUCF and memo items CRF_1D1B, CRF_1D2, and CRF_1D3 (including international aviation)","400,360",""
"2012","Poland","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items and LULUCF","398,811.96",""
"2012","Portugal","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items","56,801.04",""
"2012","Portugal","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding LULUCF and memo items CRF_1D1B, CRF_1D2, and CRF_1D3 (including international aviation)","69,707.8",""
"2012","Portugal","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items and LULUCF","66,955.92",""
"2012","Romania","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items","96,358.43",""
"2012","Romania","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding LULUCF and memo items CRF_1D1B, CRF_1D2, and CRF_1D3 (including international aviation)","121,380.15",""
"2012","Romania","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items and LULUCF","120,977.12",""
"2012","Slovenia","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items","14,143.49",""
"2012","Slovenia","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding LULUCF and memo items CRF_1D1B, CRF_1D2, and CRF_1D3 (including international aviation)","18,965.31",""
"2012","Slovenia","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items and LULUCF","18,898.33",""
"2012","Slovakia","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items","36,390.4",""
"2012","Slovakia","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding LULUCF and memo items CRF_1D1B, CRF_1D2, and CRF_1D3 (including international aviation)","43,796.63",""
"2012","Slovakia","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items and LULUCF","43,706.55",""
"2012","Finland","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items","34,492.4",""
"2012","Finland","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding LULUCF and memo items CRF_1D1B, CRF_1D2, and CRF_1D3 (including international aviation)","64,278.99",""
"2012","Finland","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items and LULUCF","62,365.95",""
"2012","Sweden","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items","14,295.28",""
"2012","Sweden","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding LULUCF and memo items CRF_1D1B, CRF_1D2, and CRF_1D3 (including international aviation)","59,518.64",""
"2012","Sweden","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items and LULUCF","57,325.42",""
"2012","United Kingdom","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items","580,587.54",""
"2012","United Kingdom","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding LULUCF and memo items CRF_1D1B, CRF_1D2, and CRF_1D3 (including international aviation)","617,975.42",""
"2012","United Kingdom","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items and LULUCF","585,543.6",""
"2012","Iceland","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items","16,478.06",""
"2012","Iceland","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding LULUCF and memo items CRF_1D1B, CRF_1D2, and CRF_1D3 (including international aviation)","5,052.36",""
"2012","Iceland","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items and LULUCF","4,611.26",""
"2013","European Union (28 countries)","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items","4,158,830.79",""
"2013","European Union (28 countries)","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding LULUCF and memo items CRF_1D1B, CRF_1D2, and CRF_1D3 (including international aviation)","4,611,022.33",""
"2013","European Union (28 countries)","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items and LULUCF","4,476,775.64",""
"2013","European Union (15 countries)","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items","3,373,392",""
"2013","European Union (15 countries)","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding LULUCF and memo items CRF_1D1B, CRF_1D2, and CRF_1D3 (including international aviation)","3,708,660.03",""
"2013","European Union (15 countries)","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items and LULUCF","3,580,458.21",""
"2013","Belgium","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items","115,667.08",""
"2013","Belgium","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding LULUCF and memo items CRF_1D1B, CRF_1D2, and CRF_1D3 (including international aviation)","123,432.51",""
"2013","Belgium","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items and LULUCF","119,424.13",""
"2013","Bulgaria","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items","46,568.72",""
"2013","Bulgaria","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding LULUCF and memo items CRF_1D1B, CRF_1D2, and CRF_1D3 (including international aviation)","56,352.74",""
"2013","Bulgaria","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items and LULUCF","55,872.14",""
"2013","Czech Republic","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items","120,402.15",""
"2013","Czech Republic","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding LULUCF and memo items CRF_1D1B, CRF_1D2, and CRF_1D3 (including international aviation)","128,004.36",""
"2013","Czech Republic","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items and LULUCF","127,143.93",""
"2013","Denmark","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items","56,974.19",""
"2013","Denmark","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding LULUCF and memo items CRF_1D1B, CRF_1D2, and CRF_1D3 (including international aviation)","57,082.5",""
"2013","Denmark","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items and LULUCF","54,583.81",""
"2013","Germany (until 1990 former territory of the FRG)","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items","934,978.99",""
"2013","Germany (until 1990 former territory of the FRG)","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding LULUCF and memo items CRF_1D1B, CRF_1D2, and CRF_1D3 (including international aviation)","976,326.38",""
"2013","Germany (until 1990 former territory of the FRG)","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items and LULUCF","950,672.77",""
"2013","Estonia","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items","21,411.12",""
"2013","Estonia","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding LULUCF and memo items CRF_1D1B, CRF_1D2, and CRF_1D3 (including international aviation)","21,830.24",""
"2013","Estonia","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items and LULUCF","21,741.09",""
"2013","Ireland","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items","62,627.98",""
"2013","Ireland","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding LULUCF and memo items CRF_1D1B, CRF_1D2, and CRF_1D3 (including international aviation)","60,575.86",""
"2013","Ireland","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items and LULUCF","58,754.73",""
"2013","Greece","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items","101,791.95",""
"2013","Greece","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding LULUCF and memo items CRF_1D1B, CRF_1D2, and CRF_1D3 (including international aviation)","107,604.6",""
"2013","Greece","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items and LULUCF","105,110.51",""
"2013","Spain","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items","287,954.1",""
"2013","Spain","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding LULUCF and memo items CRF_1D1B, CRF_1D2, and CRF_1D3 (including international aviation)","335,312.98",""
"2013","Spain","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items and LULUCF","322,002.76",""
"2013","France","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items","443,517.88",""
"2013","France","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding LULUCF and memo items CRF_1D1B, CRF_1D2, and CRF_1D3 (including international aviation)","506,379.31",""
"2013","France","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items and LULUCF","490,190.8",""
"2013","Croatia","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items","19,367.59",""
"2013","Croatia","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding LULUCF and memo items CRF_1D1B, CRF_1D2, and CRF_1D3 (including international aviation)","24,784.83",""
"2013","Croatia","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items and LULUCF","24,492.78",""
"2013","Italy","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items","403,185.93",""
"2013","Italy","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding LULUCF and memo items CRF_1D1B, CRF_1D2, and CRF_1D3 (including international aviation)","446,557.14",""
"2013","Italy","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items and LULUCF","437,267.5",""
"2013","Cyprus","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items","7,673.14",""
"2013","Cyprus","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding LULUCF and memo items CRF_1D1B, CRF_1D2, and CRF_1D3 (including international aviation)","9,044.55",""
"2013","Cyprus","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items and LULUCF","8,325.21",""
"2013","Latvia","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items","10,765.95",""
"2013","Latvia","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding LULUCF and memo items CRF_1D1B, CRF_1D2, and CRF_1D3 (including international aviation)","11,293.52",""
"2013","Latvia","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items and LULUCF","10,913.73",""
"2013","Lithuania","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items","9,982.12",""
"2013","Lithuania","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding LULUCF and memo items CRF_1D1B, CRF_1D2, and CRF_1D3 (including international aviation)","20,158.96",""
"2013","Lithuania","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items and LULUCF","19,946.1",""
"2013","Luxembourg","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items","10,695.71",""
"2013","Luxembourg","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding LULUCF and memo items CRF_1D1B, CRF_1D2, and CRF_1D3 (including international aviation)","12,297.26",""
"2013","Luxembourg","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items and LULUCF","11,142.19",""
"2013","Hungary","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items","53,990.26",""
"2013","Hungary","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding LULUCF and memo items CRF_1D1B, CRF_1D2, and CRF_1D3 (including international aviation)","57,922.12",""
"2013","Hungary","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items and LULUCF","57,428.46",""
"2013","Malta","Thousand tonnes","Greenhouse Gas Emissions (CO2 equivalent)","All sectors excluding all memo items","2,785.47",""
